id_familia,bairro,regiao,qtd_pessoas,renda_per_capita,faixa_renda_pc,renda_familiar,faixa_renda_fam,unipessoal,cadastro_atualizado,data_atualizacao,lat,lng
FAM05330,Cachoeira,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-07-13,-25.562219,-49.419025
FAM05331,Dist. Industrial Norte,Industrial,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-07-30,-25.561955,-49.392156
FAM05332,Thomaz Coelho,Urbana,4,91.44,Pobreza,365.76,Até 1 SM,Não,Não,2024-01-14,-25.622743,-49.432472
FAM05333,Zona Rural Leste,Rural,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-05-24,-25.579551,-49.360937
FAM05334,Dist. Industrial Sul,Industrial,2,628.27,Acima de 2 SM,1256.54,Até 1 SM,Não,Não,2023-08-11,-25.623242,-49.371888
FAM05335,Iguaçu,Urbana,3,323.09,Baixa Renda,969.27,Até 1 SM,Não,Não,2023-08-30,-25.607511,-49.385427
FAM05336,Centro,Urbana,2,139.47,Pobreza,278.94,Até 1 SM,Não,Sim,2025-08-27,-25.587615,-49.424795
FAM05337,Zona Rural Sul,Rural,2,307.54,Baixa Renda,615.08,Até 1 SM,Não,Não,2022-03-04,-25.661713,-49.423183
FAM05338,Dist. Industrial Norte,Industrial,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2026-01-10,-25.553214,-49.364826
FAM05339,Dist. Industrial Norte,Industrial,2,431.06,Baixa Renda,862.12,Até 1 SM,Não,Não,2024-02-23,-25.569805,-49.366526
FAM05340,São Luís,Urbana,3,119.61,Pobreza,358.83,Até 1 SM,Não,Não,2022-03-30,-25.594236,-49.384828
FAM05341,Centro,Urbana,1,309.77,Baixa Renda,309.77,Até 1 SM,Sim,Não,2022-10-06,-25.603281,-49.398525
FAM05342,Boqueirão,Urbana,3,1407.06,Acima de 2 SM,4221.18,2 a 3 SM,Não,Sim,2025-06-06,-25.624857,-49.400436
FAM05343,Costeira,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2026-02-18,-25.598839,-49.401666
FAM05344,Centro,Urbana,4,324.7,Baixa Renda,1298.8,Até 1 SM,Não,Sim,2025-10-02,-25.600398,-49.427013
FAM05345,Zona Rural Leste,Rural,5,143.42,Pobreza,717.1,Até 1 SM,Não,Não,2023-12-27,-25.582526,-49.335964
FAM05346,Dist. Industrial Sul,Industrial,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-10-28,-25.609099,-49.374697
FAM05347,Chapada,Urbana,2,277.37,Baixa Renda,554.74,Até 1 SM,Não,Sim,2024-07-02,-25.609904,-49.424622
FAM05348,Iguaçu,Urbana,1,45.12,Pobreza,45.12,Até 1 SM,Sim,Não,2024-02-04,-25.610606,-49.395016
FAM05349,Campina da Barra,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2025-05-08,-25.580391,-49.410641
FAM05350,Boqueirão,Urbana,2,84.6,Pobreza,169.2,Até 1 SM,Não,Não,2023-10-09,-25.627231,-49.401643
FAM05351,Zona Rural Norte,Rural,6,350.95,Baixa Renda,2105.7,1 a 2 SM,Não,Não,2023-12-14,-25.529663,-49.450265
FAM05352,Iguaçu,Urbana,1,1988.29,Acima de 2 SM,1988.29,1 a 2 SM,Sim,Não,2024-01-27,-25.596061,-49.399163
FAM05353,Campina da Barra,Urbana,2,641.06,Acima de 2 SM,1282.12,Até 1 SM,Não,Sim,2025-06-25,-25.567668,-49.394732
FAM05354,Iguaçu,Urbana,4,99.86,Pobreza,399.44,Até 1 SM,Não,Não,2024-02-21,-25.608859,-49.391272
FAM05355,Zona Rural Norte,Rural,4,342.61,Baixa Renda,1370.44,Até 1 SM,Não,Não,2022-05-22,-25.507783,-49.461945
FAM05356,Centro,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2026-01-02,-25.58309,-49.406832
FAM05357,Campina da Barra,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-03-31,-25.579921,-49.410047
FAM05358,Costeira,Urbana,1,209.71,Pobreza,209.71,Até 1 SM,Sim,Não,2023-07-25,-25.601529,-49.41546
FAM05359,Estação,Urbana,6,519.96,Acima de 2 SM,3119.76,2 a 3 SM,Não,Sim,2025-07-01,-25.605835,-49.427975
FAM05360,Costeira,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-11-02,-25.621106,-49.405027
FAM05361,Cachoeira,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-06-20,-25.554252,-49.417486
FAM05362,Dist. Industrial Sul,Industrial,4,606.22,Acima de 2 SM,2424.88,1 a 2 SM,Não,Não,2023-11-04,-25.606914,-49.371059
FAM05363,Tindiquera,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-03-11,-25.559286,-49.439379
FAM05364,Dist. Industrial Norte,Industrial,2,361.88,Baixa Renda,723.76,Até 1 SM,Não,Não,2024-01-29,-25.55786,-49.388085
FAM05365,Boqueirão,Urbana,2,65.68,Pobreza,131.36,Até 1 SM,Não,Não,2022-07-26,-25.636187,-49.381541
FAM05366,Dist. Industrial Sul,Industrial,5,394.21,Baixa Renda,1971.05,1 a 2 SM,Não,Não,2023-12-24,-25.62372,-49.368524
FAM05367,Zona Rural Norte,Rural,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-12-02,-25.532005,-49.443091
FAM05368,Fazenda Velha,Urbana,3,289.75,Baixa Renda,869.25,Até 1 SM,Não,Sim,2026-01-19,-25.581069,-49.391236
FAM05369,Campina da Barra,Urbana,4,815.45,Acima de 2 SM,3261.8,2 a 3 SM,Não,Sim,2024-11-26,-25.584568,-49.412794
FAM05370,Campina da Barra,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Não,2023-01-05,-25.577841,-49.408899
FAM05371,Zona Rural Sul,Rural,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-10-20,-25.662067,-49.40699
FAM05372,Costeira,Urbana,4,334.78,Baixa Renda,1339.12,Até 1 SM,Não,Não,2023-06-06,-25.597052,-49.397589
FAM05373,Boqueirão,Urbana,2,1650.91,Acima de 2 SM,3301.82,2 a 3 SM,Não,Não,2023-12-27,-25.617388,-49.3966
FAM05374,Zona Rural Leste,Rural,2,11.61,Pobreza,23.22,Até 1 SM,Não,Não,2024-01-19,-25.601346,-49.360018
FAM05375,Dist. Industrial Sul,Industrial,7,366.41,Baixa Renda,2564.87,1 a 2 SM,Não,Sim,2024-06-20,-25.628884,-49.363106
FAM05376,Tindiquera,Urbana,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-07-25,-25.5579,-49.420765
FAM05377,Cachoeira,Urbana,1,178.78,Pobreza,178.78,Até 1 SM,Sim,Sim,2024-03-22,-25.56416,-49.424343
FAM05378,Chapada,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-07-29,-25.59854,-49.427409
FAM05379,Tindiquera,Urbana,1,1167.96,Acima de 2 SM,1167.96,Até 1 SM,Sim,Não,2022-03-27,-25.576836,-49.4228
FAM05380,Dist. Industrial Norte,Industrial,4,548.23,Acima de 2 SM,2192.92,1 a 2 SM,Não,Sim,2025-12-08,-25.563904,-49.374101
FAM05381,Fazenda Velha,Urbana,3,82.84,Pobreza,248.52,Até 1 SM,Não,Não,2022-12-26,-25.577548,-49.393876
FAM05382,Chapada,Urbana,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-08-27,-25.604845,-49.420261
FAM05383,Dist. Industrial Sul,Industrial,7,109.89,Pobreza,769.23,Até 1 SM,Não,Sim,2025-10-31,-25.612243,-49.380502
FAM05384,Campina da Barra,Urbana,3,204.55,Pobreza,613.65,Até 1 SM,Não,Sim,2025-07-03,-25.588841,-49.413358
FAM05385,Costeira,Urbana,3,113.7,Pobreza,341.1,Até 1 SM,Não,Sim,2024-06-23,-25.622889,-49.405212
FAM05386,Thomaz Coelho,Urbana,2,100.91,Pobreza,201.82,Até 1 SM,Não,Não,2022-07-17,-25.606986,-49.416307
FAM05387,Iguaçu,Urbana,2,299.66,Baixa Renda,599.32,Até 1 SM,Não,Sim,2026-01-05,-25.593875,-49.394287
FAM05388,Dist. Industrial Norte,Industrial,2,418.11,Baixa Renda,836.22,Até 1 SM,Não,Sim,2024-12-24,-25.571378,-49.36303
FAM05389,Dist. Industrial Norte,Industrial,7,345.22,Baixa Renda,2416.54,1 a 2 SM,Não,Sim,2024-04-04,-25.553177,-49.365531
FAM05390,Passaúna,Urbana,2,298.41,Baixa Renda,596.82,Até 1 SM,Não,Sim,2025-06-08,-25.530269,-49.417138
FAM05391,Fazenda Velha,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-08-07,-25.577238,-49.381372
FAM05392,Dist. Industrial Norte,Industrial,6,230.42,Baixa Renda,1382.52,Até 1 SM,Não,Não,2023-03-05,-25.55127,-49.387368
FAM05393,Boqueirão,Urbana,4,72.58,Pobreza,290.32,Até 1 SM,Não,Não,2023-05-01,-25.619642,-49.399029
FAM05394,Campina da Barra,Urbana,6,102.07,Pobreza,612.42,Até 1 SM,Não,Sim,2026-02-09,-25.588431,-49.4145
FAM05395,Zona Rural Norte,Rural,7,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-09-29,-25.528822,-49.439927
FAM05396,Centro,Urbana,5,334.36,Baixa Renda,1671.8,1 a 2 SM,Não,Não,2022-08-24,-25.583015,-49.41853
FAM05397,Zona Rural Sul,Rural,3,318.88,Baixa Renda,956.64,Até 1 SM,Não,Não,2022-03-27,-25.659848,-49.411605
FAM05398,Cachoeira,Urbana,2,496.45,Acima de 2 SM,992.9,Até 1 SM,Não,Não,2023-12-21,-25.545475,-49.425192
FAM05399,Carvalho,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2025-02-11,-25.569975,-49.444605
FAM05400,Zona Rural Leste,Rural,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-06-28,-25.598949,-49.347758
FAM05401,Dist. Industrial Norte,Industrial,1,104.12,Pobreza,104.12,Até 1 SM,Sim,Sim,2026-01-25,-25.551892,-49.374544
FAM05402,Centro,Urbana,2,248.88,Baixa Renda,497.76,Até 1 SM,Não,Sim,2024-08-09,-25.60525,-49.413231
FAM05403,Zona Rural Sul,Rural,6,449.95,Acima de 2 SM,2699.7,1 a 2 SM,Não,Sim,2024-03-02,-25.660866,-49.414258
FAM05404,Chapada,Urbana,4,481.02,Acima de 2 SM,1924.08,1 a 2 SM,Não,Não,2023-07-10,-25.596395,-49.447611
FAM05405,Zona Rural Leste,Rural,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2025-02-05,-25.598604,-49.35994
FAM05406,Cachoeira,Urbana,5,182.2,Pobreza,911.0,Até 1 SM,Não,Sim,2025-12-19,-25.556975,-49.40599
FAM05407,Zona Rural Sul,Rural,4,61.4,Pobreza,245.6,Até 1 SM,Não,Não,2023-07-23,-25.638287,-49.408502
FAM05408,Zona Rural Norte,Rural,7,162.66,Pobreza,1138.62,Até 1 SM,Não,Não,2024-02-04,-25.510714,-49.461542
FAM05409,Fazenda Velha,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-10-12,-25.585139,-49.37789
FAM05410,Iguaçu,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-01-05,-25.61594,-49.381855
FAM05411,Campina da Barra,Urbana,2,154.48,Pobreza,308.96,Até 1 SM,Não,Não,2023-11-02,-25.574415,-49.412551
FAM05412,Chapada,Urbana,4,465.6,Acima de 2 SM,1862.4,1 a 2 SM,Não,Não,2023-09-15,-25.602867,-49.422764
FAM05413,Thomaz Coelho,Urbana,2,404.56,Baixa Renda,809.12,Até 1 SM,Não,Não,2023-08-20,-25.631356,-49.427994
FAM05414,Dist. Industrial Sul,Industrial,2,190.75,Pobreza,381.5,Até 1 SM,Não,Não,2023-09-27,-25.622759,-49.364012
FAM05415,Dist. Industrial Norte,Industrial,3,372.09,Baixa Renda,1116.27,Até 1 SM,Não,Sim,2026-01-16,-25.558766,-49.382968
FAM05416,Dist. Industrial Norte,Industrial,2,7.52,Pobreza,15.04,Até 1 SM,Não,Sim,2024-09-19,-25.553713,-49.380041
FAM05417,Estação,Urbana,7,329.22,Baixa Renda,2304.54,1 a 2 SM,Não,Não,2023-05-14,-25.607787,-49.416699
FAM05418,Costeira,Urbana,3,268.09,Baixa Renda,804.27,Até 1 SM,Não,Sim,2025-06-25,-25.619196,-49.408883
FAM05419,Fazenda Velha,Urbana,3,633.9,Acima de 2 SM,1901.7,1 a 2 SM,Não,Não,2022-09-04,-25.56016,-49.382321
FAM05420,Dist. Industrial Norte,Industrial,1,240.27,Baixa Renda,240.27,Até 1 SM,Sim,Sim,2024-10-25,-25.556456,-49.368297
FAM05421,Costeira,Urbana,3,290.63,Baixa Renda,871.89,Até 1 SM,Não,Não,2022-10-05,-25.610834,-49.409023
FAM05422,São Luís,Urbana,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-08-05,-25.584847,-49.393434
FAM05423,Carvalho,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-09-04,-25.568348,-49.459784
FAM05424,Zona Rural Norte,Rural,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-09-19,-25.508542,-49.459076
FAM05425,Centro,Urbana,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-05-08,-25.580193,-49.412729
FAM05426,Campina da Barra,Urbana,2,206.78,Pobreza,413.56,Até 1 SM,Não,Não,2022-11-11,-25.574105,-49.397446
FAM05427,Campina da Barra,Urbana,4,191.5,Pobreza,766.0,Até 1 SM,Não,Não,2022-03-10,-25.568363,-49.406706
FAM05428,Cachoeira,Urbana,3,85.39,Pobreza,256.17,Até 1 SM,Não,Não,2023-09-06,-25.555783,-49.42231
FAM05429,Tindiquera,Urbana,7,263.79,Baixa Renda,1846.53,1 a 2 SM,Não,Sim,2025-05-15,-25.561032,-49.413549
FAM05430,Iguaçu,Urbana,3,12.21,Pobreza,36.63,Até 1 SM,Não,Sim,2024-06-23,-25.616106,-49.396574
FAM05431,Costeira,Urbana,5,504.56,Acima de 2 SM,2522.8,1 a 2 SM,Não,Não,2022-10-04,-25.607838,-49.407915
FAM05432,Centro,Urbana,2,221.85,Baixa Renda,443.7,Até 1 SM,Não,Não,2022-04-16,-25.58797,-49.420741
FAM05433,Campina da Barra,Urbana,6,397.25,Baixa Renda,2383.5,1 a 2 SM,Não,Sim,2025-05-04,-25.578201,-49.390911
FAM05434,Zona Rural Sul,Rural,3,167.01,Pobreza,501.03,Até 1 SM,Não,Sim,2024-08-15,-25.661697,-49.406889
FAM05435,Carvalho,Urbana,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-11-21,-25.570242,-49.451524
FAM05436,Zona Rural Norte,Rural,6,706.76,Acima de 2 SM,4240.56,2 a 3 SM,Não,Sim,2024-06-22,-25.519571,-49.452404
FAM05437,Zona Rural Leste,Rural,3,387.08,Baixa Renda,1161.24,Até 1 SM,Não,Sim,2024-06-29,-25.587542,-49.344172
FAM05438,Chapada,Urbana,7,133.71,Pobreza,935.97,Até 1 SM,Não,Sim,2024-08-13,-25.594235,-49.422774
FAM05439,Dist. Industrial Norte,Industrial,1,318.59,Baixa Renda,318.59,Até 1 SM,Sim,Sim,2025-07-22,-25.545875,-49.390672
FAM05440,Campina da Barra,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-12-16,-25.584961,-49.390127
FAM05441,Zona Rural Norte,Rural,4,176.63,Pobreza,706.52,Até 1 SM,Não,Não,2023-05-09,-25.534515,-49.464071
FAM05442,Campina da Barra,Urbana,3,708.28,Acima de 2 SM,2124.84,1 a 2 SM,Não,Não,2022-03-24,-25.584783,-49.389259
FAM05443,Carvalho,Urbana,2,314.5,Baixa Renda,629.0,Até 1 SM,Não,Não,2023-12-01,-25.565209,-49.432859
FAM05444,Zona Rural Sul,Rural,7,23.81,Pobreza,166.67,Até 1 SM,Não,Sim,2025-11-09,-25.638542,-49.399073
FAM05445,São Luís,Urbana,4,313.36,Baixa Renda,1253.44,Até 1 SM,Não,Sim,2024-10-02,-25.580595,-49.383828
FAM05446,Zona Rural Leste,Rural,5,291.02,Baixa Renda,1455.1,Até 1 SM,Não,Sim,2025-10-26,-25.59288,-49.363151
FAM05447,Zona Rural Sul,Rural,6,19.97,Pobreza,119.82,Até 1 SM,Não,Sim,2024-04-05,-25.640368,-49.404049
FAM05448,Dist. Industrial Norte,Industrial,6,409.36,Baixa Renda,2456.16,1 a 2 SM,Não,Sim,2026-01-03,-25.54756,-49.36881
FAM05449,Tindiquera,Urbana,6,164.42,Pobreza,986.52,Até 1 SM,Não,Sim,2025-07-31,-25.552767,-49.434406
FAM05450,Cachoeira,Urbana,3,428.81,Baixa Renda,1286.43,Até 1 SM,Não,Não,2023-10-22,-25.55936,-49.404261
FAM05451,Zona Rural Sul,Rural,3,638.1,Acima de 2 SM,1914.3,1 a 2 SM,Não,Não,2022-03-11,-25.655441,-49.416326
FAM05452,Chapada,Urbana,1,422.56,Baixa Renda,422.56,Até 1 SM,Sim,Não,2023-12-12,-25.602515,-49.436799
FAM05453,Zona Rural Sul,Rural,1,478.99,Acima de 2 SM,478.99,Até 1 SM,Sim,Não,2023-12-14,-25.642027,-49.419499
FAM05454,Iguaçu,Urbana,2,424.55,Baixa Renda,849.1,Até 1 SM,Não,Sim,2025-11-29,-25.598322,-49.381814
FAM05455,Thomaz Coelho,Urbana,4,728.88,Acima de 2 SM,2915.52,1 a 2 SM,Não,Não,2023-11-14,-25.623111,-49.427819
FAM05456,Zona Rural Sul,Rural,3,109.76,Pobreza,329.28,Até 1 SM,Não,Sim,2024-05-28,-25.635196,-49.40282
FAM05457,Dist. Industrial Sul,Industrial,1,424.5,Baixa Renda,424.5,Até 1 SM,Sim,Não,2023-05-04,-25.631407,-49.364913
FAM05458,Iguaçu,Urbana,3,655.19,Acima de 2 SM,1965.57,1 a 2 SM,Não,Sim,2025-02-16,-25.61076,-49.408091
FAM05459,Costeira,Urbana,4,480.93,Acima de 2 SM,1923.72,1 a 2 SM,Não,Não,2023-12-24,-25.601989,-49.407711
FAM05460,Centro,Urbana,3,371.69,Baixa Renda,1115.07,Até 1 SM,Não,Sim,2025-07-13,-25.586171,-49.403315
FAM05461,Dist. Industrial Sul,Industrial,7,1870.54,Acima de 2 SM,13093.78,Acima de 3 SM,Não,Sim,2024-09-04,-25.630967,-49.356121
FAM05462,Thomaz Coelho,Urbana,3,18.1,Pobreza,54.3,Até 1 SM,Não,Não,2022-10-14,-25.61241,-49.433761
FAM05463,Fazenda Velha,Urbana,2,20.17,Pobreza,40.34,Até 1 SM,Não,Sim,2024-11-03,-25.570619,-49.388001
FAM05464,Centro,Urbana,4,791.78,Acima de 2 SM,3167.12,2 a 3 SM,Não,Sim,2025-02-02,-25.57899,-49.425442
FAM05465,Zona Rural Leste,Rural,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-08-11,-25.575252,-49.335998
FAM05466,Iguaçu,Urbana,4,43.65,Pobreza,174.6,Até 1 SM,Não,Sim,2024-06-23,-25.601945,-49.380616
FAM05467,Cachoeira,Urbana,2,164.85,Pobreza,329.7,Até 1 SM,Não,Sim,2024-03-22,-25.560755,-49.40744
FAM05468,Boqueirão,Urbana,4,190.31,Pobreza,761.24,Até 1 SM,Não,Sim,2024-11-21,-25.626176,-49.391147
FAM05469,Zona Rural Sul,Rural,6,280.43,Baixa Renda,1682.58,1 a 2 SM,Não,Sim,2024-06-23,-25.663748,-49.408336
FAM05470,Estação,Urbana,4,814.2,Acima de 2 SM,3256.8,2 a 3 SM,Não,Sim,2024-07-22,-25.59354,-49.426184
FAM05471,Costeira,Urbana,5,76.44,Pobreza,382.2,Até 1 SM,Não,Não,2023-03-12,-25.607492,-49.41444
FAM05472,Boqueirão,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-05-01,-25.637835,-49.397428
FAM05473,Campina da Barra,Urbana,4,1532.16,Acima de 2 SM,6128.64,Acima de 3 SM,Não,Não,2022-10-14,-25.576581,-49.391052
FAM05474,Dist. Industrial Sul,Industrial,3,655.3,Acima de 2 SM,1965.9,1 a 2 SM,Não,Não,2023-06-21,-25.623698,-49.366481
FAM05475,Tindiquera,Urbana,1,340.71,Baixa Renda,340.71,Até 1 SM,Sim,Não,2023-09-15,-25.563869,-49.440937
FAM05476,Chapada,Urbana,1,688.79,Acima de 2 SM,688.79,Até 1 SM,Sim,Sim,2025-09-15,-25.595835,-49.446158
FAM05477,Zona Rural Sul,Rural,1,399.08,Baixa Renda,399.08,Até 1 SM,Sim,Não,2023-11-29,-25.64484,-49.420128
FAM05478,Dist. Industrial Norte,Industrial,2,311.75,Baixa Renda,623.5,Até 1 SM,Não,Não,2024-02-20,-25.566618,-49.388763
FAM05479,Campina da Barra,Urbana,3,259.56,Baixa Renda,778.68,Até 1 SM,Não,Sim,2024-06-21,-25.570547,-49.389486
FAM05480,Centro,Urbana,4,14.17,Pobreza,56.68,Até 1 SM,Não,Não,2022-06-14,-25.579301,-49.426478
FAM05481,São Luís,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Não,2023-07-21,-25.597493,-49.385926
FAM05482,Tindiquera,Urbana,1,21.43,Pobreza,21.43,Até 1 SM,Sim,Não,2023-10-03,-25.557888,-49.417101
FAM05483,Cachoeira,Urbana,3,238.42,Baixa Renda,715.26,Até 1 SM,Não,Não,2022-06-22,-25.540293,-49.40556
FAM05484,Zona Rural Sul,Rural,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-07-14,-25.642219,-49.421737
FAM05485,Costeira,Urbana,4,411.19,Baixa Renda,1644.76,1 a 2 SM,Não,Sim,2024-04-21,-25.622137,-49.415982
FAM05486,Chapada,Urbana,2,1204.13,Acima de 2 SM,2408.26,1 a 2 SM,Não,Sim,2024-08-27,-25.594557,-49.441514
FAM05487,Zona Rural Sul,Rural,2,160.6,Pobreza,321.2,Até 1 SM,Não,Sim,2026-01-25,-25.640539,-49.419993
FAM05488,Carvalho,Urbana,3,240.73,Baixa Renda,722.19,Até 1 SM,Não,Sim,2024-12-17,-25.567123,-49.443083
FAM05489,Iguaçu,Urbana,5,600.94,Acima de 2 SM,3004.7,1 a 2 SM,Não,Não,2023-05-05,-25.588935,-49.403124
FAM05490,Dist. Industrial Norte,Industrial,2,1476.67,Acima de 2 SM,2953.34,1 a 2 SM,Não,Não,2024-02-11,-25.549847,-49.387307
FAM05491,Zona Rural Sul,Rural,2,19.0,Pobreza,38.0,Até 1 SM,Não,Não,2022-12-26,-25.64347,-49.417197
FAM05492,São Luís,Urbana,1,261.09,Baixa Renda,261.09,Até 1 SM,Sim,Não,2023-07-01,-25.585655,-49.385131
FAM05493,Passaúna,Urbana,4,480.99,Acima de 2 SM,1923.96,1 a 2 SM,Não,Não,2023-11-05,-25.540283,-49.417141
FAM05494,Zona Rural Sul,Rural,4,153.8,Pobreza,615.2,Até 1 SM,Não,Sim,2025-09-20,-25.64834,-49.404695
FAM05495,Boqueirão,Urbana,1,813.47,Acima de 2 SM,813.47,Até 1 SM,Sim,Sim,2026-02-21,-25.636355,-49.393324
FAM05496,Cachoeira,Urbana,5,215.75,Pobreza,1078.75,Até 1 SM,Não,Sim,2025-09-30,-25.53741,-49.418977
FAM05497,Zona Rural Norte,Rural,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2024-01-18,-25.515826,-49.436311
FAM05498,Dist. Industrial Sul,Industrial,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-07-27,-25.605788,-49.36379
FAM05499,Dist. Industrial Sul,Industrial,5,97.26,Pobreza,486.3,Até 1 SM,Não,Sim,2025-07-15,-25.607639,-49.359109
FAM05500,Passaúna,Urbana,3,266.44,Baixa Renda,799.32,Até 1 SM,Não,Sim,2025-09-20,-25.535032,-49.427223
FAM05501,Centro,Urbana,2,146.6,Pobreza,293.2,Até 1 SM,Não,Não,2023-01-15,-25.598419,-49.412876
FAM05502,Zona Rural Leste,Rural,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-05-13,-25.585394,-49.354731
FAM05503,Dist. Industrial Sul,Industrial,3,813.94,Acima de 2 SM,2441.82,1 a 2 SM,Não,Não,2022-03-02,-25.618289,-49.370643
FAM05504,Boqueirão,Urbana,4,319.68,Baixa Renda,1278.72,Até 1 SM,Não,Não,2023-06-14,-25.619663,-49.397243
FAM05505,São Luís,Urbana,5,88.95,Pobreza,444.75,Até 1 SM,Não,Sim,2025-02-19,-25.57262,-49.38478
FAM05506,Zona Rural Sul,Rural,4,164.66,Pobreza,658.64,Até 1 SM,Não,Sim,2024-10-13,-25.663916,-49.398487
FAM05507,Fazenda Velha,Urbana,2,145.72,Pobreza,291.44,Até 1 SM,Não,Não,2023-05-09,-25.584005,-49.381365
FAM05508,Dist. Industrial Norte,Industrial,5,115.07,Pobreza,575.35,Até 1 SM,Não,Não,2024-01-20,-25.55509,-49.368041
FAM05509,Thomaz Coelho,Urbana,1,102.35,Pobreza,102.35,Até 1 SM,Sim,Não,2023-02-20,-25.605509,-49.419975
FAM05510,Chapada,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-11-02,-25.612615,-49.436735
FAM05511,Zona Rural Leste,Rural,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-10-19,-25.596502,-49.344249
FAM05512,Campina da Barra,Urbana,3,322.23,Baixa Renda,966.69,Até 1 SM,Não,Não,2022-12-11,-25.578059,-49.390087
FAM05513,Passaúna,Urbana,3,156.59,Pobreza,469.77,Até 1 SM,Não,Sim,2025-11-04,-25.554241,-49.419053
FAM05514,Zona Rural Leste,Rural,1,62.16,Pobreza,62.16,Até 1 SM,Sim,Sim,2024-11-27,-25.603386,-49.3406
FAM05515,Centro,Urbana,6,44.25,Pobreza,265.5,Até 1 SM,Não,Não,2024-02-06,-25.590179,-49.415485
FAM05516,Cachoeira,Urbana,4,1195.12,Acima de 2 SM,4780.48,Acima de 3 SM,Não,Não,2023-04-11,-25.560035,-49.401887
FAM05517,Dist. Industrial Sul,Industrial,4,686.3,Acima de 2 SM,2745.2,1 a 2 SM,Não,Sim,2024-12-19,-25.618679,-49.365125
FAM05518,Chapada,Urbana,5,781.11,Acima de 2 SM,3905.55,2 a 3 SM,Não,Sim,2025-07-29,-25.610301,-49.442492
FAM05519,Costeira,Urbana,7,264.61,Baixa Renda,1852.27,1 a 2 SM,Não,Não,2022-05-22,-25.596311,-49.398216
FAM05520,Centro,Urbana,1,280.52,Baixa Renda,280.52,Até 1 SM,Sim,Não,2022-03-15,-25.587089,-49.405173
FAM05521,Thomaz Coelho,Urbana,2,152.73,Pobreza,305.46,Até 1 SM,Não,Não,2023-08-20,-25.608041,-49.417416
FAM05522,Costeira,Urbana,1,626.86,Acima de 2 SM,626.86,Até 1 SM,Sim,Sim,2024-03-06,-25.618572,-49.392999
FAM05523,Dist. Industrial Norte,Industrial,4,269.63,Baixa Renda,1078.52,Até 1 SM,Não,Sim,2024-04-08,-25.563198,-49.388891
FAM05524,Zona Rural Sul,Rural,4,747.28,Acima de 2 SM,2989.12,1 a 2 SM,Não,Não,2024-02-13,-25.660763,-49.405485
FAM05525,Chapada,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-08-18,-25.612114,-49.428989
