id_familia,bairro,regiao,bolsa_familia,bpc_loas,auxilio_gas,id_jovem,carteira_idoso
FAM06946,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM06947,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM06948,Chapada,Urbana,Não,Não,Não,Não,Não
FAM06949,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Sim,Não
FAM06950,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM06951,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM06952,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM06953,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM06954,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM06955,Centro,Urbana,Não,Não,Não,Não,Não
FAM06956,Fazenda Velha,Urbana,Não,Não,Não,Não,Sim
FAM06957,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM06958,Dist. Industrial Norte,Industrial,Não,Não,Não,Sim,Não
FAM06959,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM06960,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM06961,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM06962,Campina da Barra,Urbana,Não,Sim,Sim,Não,Não
FAM06963,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM06964,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM06965,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM06966,Costeira,Urbana,Não,Não,Não,Não,Não
FAM06967,Centro,Urbana,Não,Não,Não,Não,Não
FAM06968,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM06969,Estação,Urbana,Sim,Não,Não,Não,Não
FAM06970,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM06971,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM06972,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM06973,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM06974,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM06975,Centro,Urbana,Não,Não,Sim,Não,Não
FAM06976,Fazenda Velha,Urbana,Não,Sim,Não,Não,Não
FAM06977,Chapada,Urbana,Não,Não,Não,Sim,Não
FAM06978,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM06979,Centro,Urbana,Não,Não,Não,Não,Não
FAM06980,Chapada,Urbana,Não,Não,Não,Não,Não
FAM06981,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM06982,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM06983,Dist. Industrial Norte,Industrial,Não,Não,Não,Sim,Não
FAM06984,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM06985,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM06986,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM06987,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM06988,São Luís,Urbana,Não,Não,Sim,Não,Não
FAM06989,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM06990,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM06991,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM06992,Estação,Urbana,Não,Não,Não,Não,Não
FAM06993,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM06994,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM06995,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM06996,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM06997,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM06998,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM06999,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM07000,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM07001,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM07002,Estação,Urbana,Não,Não,Não,Não,Não
FAM07003,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM07004,Fazenda Velha,Urbana,Não,Sim,Sim,Não,Não
FAM07005,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM07006,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM07007,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM07008,Campina da Barra,Urbana,Não,Não,Não,Sim,Não
FAM07009,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM07010,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM07011,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM07012,Cachoeira,Urbana,Não,Não,Sim,Não,Não
FAM07013,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM07014,Passaúna,Urbana,Não,Sim,Não,Não,Não
FAM07015,Estação,Urbana,Não,Não,Não,Não,Não
FAM07016,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM07017,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM07018,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM07019,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM07020,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM07021,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM07022,Zona Rural Sul,Rural,Não,Não,Não,Sim,Não
FAM07023,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM07024,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM07025,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM07026,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM07027,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM07028,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM07029,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM07030,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM07031,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM07032,Campina da Barra,Urbana,Sim,Não,Sim,Sim,Sim
FAM07033,Tindiquera,Urbana,Sim,Não,Não,Sim,Não
FAM07034,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM07035,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM07036,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM07037,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM07038,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM07039,Estação,Urbana,Não,Não,Não,Não,Não
FAM07040,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM07041,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM07042,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM07043,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM07044,Costeira,Urbana,Não,Não,Não,Não,Não
FAM07045,Fazenda Velha,Urbana,Não,Sim,Não,Não,Não
FAM07046,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM07047,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM07048,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM07049,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM07050,Campina da Barra,Urbana,Não,Não,Não,Não,Sim
FAM07051,Estação,Urbana,Não,Não,Sim,Não,Não
FAM07052,Centro,Urbana,Não,Não,Não,Não,Não
FAM07053,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM07054,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM07055,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM07056,Zona Rural Norte,Rural,Sim,Não,Sim,Sim,Não
FAM07057,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM07058,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM07059,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM07060,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM07061,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM07062,São Luís,Urbana,Não,Não,Não,Não,Não
FAM07063,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM07064,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM07065,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM07066,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM07067,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Sim
FAM07068,Estação,Urbana,Não,Não,Sim,Não,Não
FAM07069,Dist. Industrial Sul,Industrial,Não,Sim,Sim,Não,Não
FAM07070,Boqueirão,Urbana,Sim,Sim,Não,Não,Não
FAM07071,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM07072,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM07073,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM07074,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM07075,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM07076,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM07077,Carvalho,Urbana,Não,Não,Não,Não,Sim
FAM07078,Thomaz Coelho,Urbana,Não,Não,Sim,Sim,Não
FAM07079,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM07080,Thomaz Coelho,Urbana,Sim,Sim,Não,Não,Não
FAM07081,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM07082,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM07083,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM07084,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM07085,Chapada,Urbana,Não,Não,Não,Não,Não
FAM07086,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM07087,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM07088,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM07089,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM07090,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Sim
FAM07091,São Luís,Urbana,Sim,Sim,Sim,Não,Não
FAM07092,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM07093,São Luís,Urbana,Não,Não,Não,Sim,Não
FAM07094,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM07095,Chapada,Urbana,Não,Não,Sim,Não,Sim
FAM07096,São Luís,Urbana,Não,Não,Não,Não,Sim
FAM07097,Centro,Urbana,Não,Não,Não,Não,Não
FAM07098,São Luís,Urbana,Não,Não,Não,Não,Não
FAM07099,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM07100,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM07101,Zona Rural Sul,Rural,Sim,Não,Sim,Sim,Não
FAM07102,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM07103,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM07104,Costeira,Urbana,Sim,Sim,Não,Não,Não
FAM07105,Centro,Urbana,Sim,Não,Não,Não,Não
FAM07106,Dist. Industrial Sul,Industrial,Não,Sim,Sim,Não,Não
FAM07107,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM07108,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM07109,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM07110,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM07111,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM07112,Estação,Urbana,Sim,Não,Não,Não,Não
FAM07113,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM07114,Centro,Urbana,Não,Não,Não,Não,Não
FAM07115,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM07116,Centro,Urbana,Não,Não,Não,Não,Não
FAM07117,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM07118,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM07119,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM07120,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM07121,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM07122,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM07123,Campina da Barra,Urbana,Sim,Sim,Sim,Não,Não
FAM07124,Costeira,Urbana,Sim,Não,Não,Sim,Não
FAM07125,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM07126,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM07127,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM07128,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM07129,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM07130,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM07131,Estação,Urbana,Sim,Não,Sim,Não,Não
FAM07132,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM07133,Centro,Urbana,Não,Não,Não,Não,Não
FAM07134,Centro,Urbana,Sim,Sim,Não,Não,Não
FAM07135,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM07136,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM07137,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM07138,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM07139,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM07140,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM07141,Campina da Barra,Urbana,Não,Não,Sim,Sim,Não
FAM07142,Costeira,Urbana,Não,Não,Não,Não,Não
FAM07143,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM07144,Estação,Urbana,Sim,Não,Sim,Não,Não
FAM07145,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM07146,Dist. Industrial Norte,Industrial,Não,Sim,Sim,Não,Não
FAM07147,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM07148,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM07149,Centro,Urbana,Não,Não,Sim,Não,Não
FAM07150,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM07151,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM07152,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM07153,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM07154,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM07155,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM07156,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM07157,Zona Rural Leste,Rural,Não,Sim,Não,Não,Não
FAM07158,Carvalho,Urbana,Sim,Não,Não,Não,Não
FAM07159,Tindiquera,Urbana,Não,Não,Sim,Não,Não
FAM07160,São Luís,Urbana,Não,Não,Não,Não,Não
FAM07161,Dist. Industrial Sul,Industrial,Sim,Sim,Sim,Não,Sim
FAM07162,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM07163,Thomaz Coelho,Urbana,Não,Não,Não,Sim,Não
FAM07164,Campina da Barra,Urbana,Não,Não,Não,Sim,Não
FAM07165,Chapada,Urbana,Não,Não,Não,Não,Não
FAM07166,Costeira,Urbana,Não,Não,Não,Não,Não
FAM07167,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM07168,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM07169,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM07170,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Sim
FAM07171,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM07172,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM07173,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM07174,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM07175,Centro,Urbana,Sim,Não,Não,Não,Não
FAM07176,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM07177,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM07178,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM07179,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM07180,Centro,Urbana,Não,Não,Não,Não,Não
FAM07181,Zona Rural Sul,Rural,Não,Sim,Sim,Não,Não
FAM07182,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM07183,Estação,Urbana,Não,Não,Não,Não,Sim
FAM07184,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM07185,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM07186,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM07187,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM07188,Estação,Urbana,Não,Não,Sim,Sim,Não
FAM07189,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM07190,Centro,Urbana,Não,Não,Sim,Não,Não
FAM07191,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM07192,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM07193,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM07194,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM07195,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM07196,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM07197,São Luís,Urbana,Não,Não,Sim,Não,Não
FAM07198,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM07199,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM07200,Estação,Urbana,Sim,Não,Sim,Sim,Não
FAM07201,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM07202,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM07203,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM07204,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM07205,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM07206,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM07207,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM07208,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM07209,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM07210,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM07211,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM07212,Estação,Urbana,Não,Não,Não,Sim,Não
FAM07213,Centro,Urbana,Não,Não,Sim,Não,Não
FAM07214,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM07215,Chapada,Urbana,Não,Não,Não,Não,Não
FAM07216,Centro,Urbana,Não,Não,Sim,Não,Não
FAM07217,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM07218,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM07219,Carvalho,Urbana,Não,Não,Não,Sim,Não
FAM07220,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM07221,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM07222,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM07223,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM07224,Passaúna,Urbana,Sim,Sim,Não,Não,Não
FAM07225,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM07226,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM07227,Centro,Urbana,Sim,Sim,Sim,Não,Não
FAM07228,Centro,Urbana,Sim,Não,Não,Não,Não
FAM07229,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM07230,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM07231,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM07232,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM07233,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM07234,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM07235,Fazenda Velha,Urbana,Não,Não,Sim,Sim,Não
FAM07236,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM07237,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM07238,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM07239,Centro,Urbana,Não,Não,Sim,Não,Não
FAM07240,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM07241,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM07242,Cachoeira,Urbana,Não,Não,Sim,Não,Não
FAM07243,Tindiquera,Urbana,Sim,Não,Sim,Sim,Não
FAM07244,Centro,Urbana,Não,Não,Não,Sim,Não
FAM07245,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM07246,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM07247,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM07248,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM07249,Estação,Urbana,Não,Não,Não,Não,Não
FAM07250,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM07251,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Sim
FAM07252,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM07253,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM07254,Fazenda Velha,Urbana,Sim,Não,Sim,Sim,Não
FAM07255,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM07256,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM07257,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM07258,Costeira,Urbana,Não,Não,Não,Não,Não
FAM07259,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM07260,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM07261,Thomaz Coelho,Urbana,Não,Não,Não,Não,Sim
FAM07262,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM07263,São Luís,Urbana,Não,Não,Não,Não,Não
FAM07264,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM07265,São Luís,Urbana,Sim,Não,Não,Não,Sim
FAM07266,Carvalho,Urbana,Não,Não,Sim,Não,Não
FAM07267,São Luís,Urbana,Não,Não,Não,Não,Não
FAM07268,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM07269,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM07270,Centro,Urbana,Não,Não,Sim,Não,Não
FAM07271,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM07272,Centro,Urbana,Não,Não,Sim,Não,Não
FAM07273,Tindiquera,Urbana,Não,Não,Sim,Sim,Não
FAM07274,São Luís,Urbana,Não,Não,Não,Não,Não
FAM07275,Tindiquera,Urbana,Não,Não,Sim,Não,Não
FAM07276,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM07277,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM07278,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM07279,Carvalho,Urbana,Sim,Não,Sim,Não,Não
FAM07280,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM07281,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM07282,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM07283,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM07284,São Luís,Urbana,Não,Não,Não,Não,Não
FAM07285,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM07286,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM07287,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM07288,Zona Rural Sul,Rural,Não,Não,Sim,Sim,Não
FAM07289,Centro,Urbana,Sim,Não,Não,Não,Não
FAM07290,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM07291,Cachoeira,Urbana,Não,Não,Sim,Não,Não
FAM07292,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM07293,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM07294,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM07295,Cachoeira,Urbana,Não,Sim,Não,Não,Não
FAM07296,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM07297,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM07298,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM07299,Tindiquera,Urbana,Não,Não,Sim,Não,Não
FAM07300,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM07301,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM07302,Cachoeira,Urbana,Não,Não,Não,Sim,Não
FAM07303,Centro,Urbana,Não,Não,Não,Não,Não
FAM07304,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM07305,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM07306,São Luís,Urbana,Não,Não,Sim,Não,Não
FAM07307,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM07308,Dist. Industrial Norte,Industrial,Sim,Sim,Sim,Não,Não
FAM07309,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM07310,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM07311,Centro,Urbana,Não,Não,Não,Não,Não
FAM07312,Tindiquera,Urbana,Não,Não,Sim,Sim,Não
FAM07313,Costeira,Urbana,Não,Não,Não,Não,Não
FAM07314,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM07315,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM07316,Campina da Barra,Urbana,Não,Não,Não,Sim,Não
FAM07317,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM07318,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM07319,Estação,Urbana,Não,Não,Não,Sim,Não
FAM07320,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM07321,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM07322,Tindiquera,Urbana,Não,Não,Sim,Não,Não
FAM07323,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM07324,Tindiquera,Urbana,Não,Não,Não,Não,Sim
FAM07325,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM07326,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM07327,Fazenda Velha,Urbana,Sim,Sim,Não,Não,Não
FAM07328,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Sim
FAM07329,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM07330,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM07331,Chapada,Urbana,Não,Não,Não,Não,Não
FAM07332,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM07333,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM07334,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM07335,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM07336,Centro,Urbana,Não,Não,Sim,Não,Não
FAM07337,Centro,Urbana,Sim,Não,Não,Não,Não
FAM07338,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM07339,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM07340,Centro,Urbana,Não,Não,Não,Sim,Não
FAM07341,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM07342,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM07343,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM07344,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM07345,Chapada,Urbana,Não,Não,Sim,Não,Sim
FAM07346,Centro,Urbana,Não,Não,Sim,Sim,Não
FAM07347,Carvalho,Urbana,Não,Não,Não,Não,Não
